sale_id,sale_date,year,month,quarter,season,customer_id,district,customer_type,equipment,quantity,unit_price,gross_amount,discount_pct,discount_amount,net_revenue,payment_mode,delivery_status
S00877,2024-04-24,2024,4,Q2,Off-Season,C0241,Muzaffarpur,Farmer,Harvester,1,700405,700405,10,70040.5,630364.5,Bank Transfer,Delivered
S00878,2023-09-12,2023,9,Q3,Kharif Peak,C0169,Samastipur,Dealer,Zero Till Seed Drill,1,158729,158729,2,3174.58,155554.42,EMI/Finance,Delivered
S00879,2024-06-06,2024,6,Q2,Kharif Prep,C0309,Chapra (Saran),Farmer,Harvester,1,499537,499537,2,9990.74,489546.26,Bank Transfer,Delivered
S00880,2024-08-22,2024,8,Q3,Kharif Peak,C0176,Gopalganj,Cooperative,Rotavator,1,117993,117993,2,2359.86,115633.14,UPI,Delivered
S00881,2024-02-07,2024,2,Q1,Off-Season,C0248,Bhagalpur,Farmer,Rotavator,1,112279,112279,0,0.0,112279.0,UPI,Delivered
S00882,2024-11-17,2024,11,Q4,Rabi Prep,C0227,Chapra (Saran),Farmer,Harvester,1,588975,588975,8,47118.0,541857.0,Bank Transfer,Delivered
S00883,2023-03-22,2023,3,Q1,Off-Season,C0132,Gopalganj,Farmer,Threshing Machine,1,94587,94587,2,1891.74,92695.26,UPI,Delivered
S00884,2024-02-09,2024,2,Q1,Off-Season,C0107,Gopalganj,Cooperative,Rotavator,1,96254,96254,0,0.0,96254.0,UPI,Delivered
S00885,2024-09-08,2024,9,Q3,Kharif Peak,C0060,Gopalganj,Farmer,Threshing Machine,1,74844,74844,10,7484.4,67359.6,UPI,Delivered
S00886,2024-12-07,2024,12,Q4,Rabi Peak,C0131,Gopalganj,Farmer,Threshing Machine,1,74834,74834,0,0.0,74834.0,Cash,Delivered
S00887,2024-12-13,2024,12,Q4,Rabi Peak,C0141,West Champaran,Dealer,Tawa (Plough),1,18878,18878,2,377.56,18500.44,UPI,Delivered
S00888,2024-10-03,2024,10,Q4,Rabi Prep,C0020,Gopalganj,Farmer,Tawa (Plough),1,35648,35648,0,0.0,35648.0,UPI,Delivered
S00889,2023-01-23,2023,1,Q1,Rabi Peak,C0328,Gopalganj,Farmer,Rotavator,1,144140,144140,2,2882.8,141257.2,EMI/Finance,Delivered
S00890,2024-04-05,2024,4,Q2,Off-Season,C0262,Muzaffarpur,Farmer,Zero Till Seed Drill,1,146389,146389,5,7319.45,139069.55,UPI,Delivered
S00891,2023-04-16,2023,4,Q2,Off-Season,C0096,Patna,Dealer,Threshing Machine,2,83297,166594,5,8329.7,158264.3,Bank Transfer,Delivered
S00892,2024-07-21,2024,7,Q3,Kharif Prep,C0233,Araria,Farmer,Tawa (Plough),1,19212,19212,0,0.0,19212.0,UPI,Delivered
S00893,2024-11-25,2024,11,Q4,Rabi Prep,C0083,Vaishali,Dealer,Tawa (Plough),1,33987,33987,0,0.0,33987.0,Cash,Delivered
S00894,2024-07-20,2024,7,Q3,Kharif Prep,C0331,Muzaffarpur,Farmer,Rotavator,1,143515,143515,5,7175.75,136339.25,Cash,Delivered
S00895,2024-10-23,2024,10,Q4,Rabi Prep,C0011,West Champaran,Dealer,Cultivator,1,63588,63588,0,0.0,63588.0,Cash,Delivered
S00896,2023-08-26,2023,8,Q3,Kharif Peak,C0092,Darbhanga,Dealer,Zero Till Seed Drill,2,197025,394050,0,0.0,394050.0,UPI,Delivered
S00897,2024-11-03,2024,11,Q4,Rabi Prep,C0269,Vaishali,Farmer,Harvester,1,603822,603822,0,0.0,603822.0,UPI,Pending
S00898,2024-10-30,2024,10,Q4,Rabi Prep,C0131,Gopalganj,Farmer,Threshing Machine,1,85954,85954,5,4297.7,81656.3,UPI,Delivered
S00899,2023-03-30,2023,3,Q1,Off-Season,C0182,Darbhanga,Cooperative,Threshing Machine,1,63460,63460,0,0.0,63460.0,UPI,Delivered
S00900,2024-05-20,2024,5,Q2,Off-Season,C0274,Gopalganj,Farmer,Cultivator,1,48725,48725,10,4872.5,43852.5,UPI,Delivered
S00901,2024-11-24,2024,11,Q4,Rabi Prep,C0116,Vaishali,Farmer,Rotavator,1,139260,139260,0,0.0,139260.0,Bank Transfer,Delivered
S00902,2023-04-27,2023,4,Q2,Off-Season,C0238,Siwan,Farmer,Threshing Machine,1,62909,62909,0,0.0,62909.0,EMI/Finance,Delivered
S00903,2023-02-17,2023,2,Q1,Off-Season,C0262,Muzaffarpur,Farmer,Tawa (Plough),1,36252,36252,0,0.0,36252.0,Bank Transfer,Delivered
S00904,2024-11-16,2024,11,Q4,Rabi Prep,C0051,Gopalganj,Farmer,Rotavator,2,88304,176608,0,0.0,176608.0,UPI,Delivered
S00905,2023-04-24,2023,4,Q2,Off-Season,C0218,Darbhanga,Farmer,Tawa (Plough),1,43613,43613,5,2180.65,41432.35,EMI/Finance,Delivered
S00906,2023-02-12,2023,2,Q1,Off-Season,C0136,Vaishali,Dealer,Zero Till Seed Drill,1,141895,141895,5,7094.75,134800.25,EMI/Finance,Delivered
S00907,2023-10-27,2023,10,Q4,Rabi Prep,C0259,Gopalganj,Dealer,Threshing Machine,1,88154,88154,5,4407.7,83746.3,Cash,Delivered
S00908,2023-05-22,2023,5,Q2,Off-Season,C0098,Vaishali,Dealer,Rotavator,1,98231,98231,0,0.0,98231.0,Bank Transfer,Delivered
S00909,2024-04-30,2024,4,Q2,Off-Season,C0097,Gopalganj,Farmer,Cultivator,1,68097,68097,0,0.0,68097.0,Bank Transfer,Delivered
S00910,2024-10-06,2024,10,Q4,Rabi Prep,C0064,Begusarai,Dealer,Threshing Machine,1,64935,64935,0,0.0,64935.0,Bank Transfer,Delivered
S00911,2024-03-15,2024,3,Q1,Off-Season,C0300,Gopalganj,Cooperative,Harvester,2,664595,1329190,8,106335.2,1222854.8,UPI,Delivered
S00912,2023-01-31,2023,1,Q1,Rabi Peak,C0142,Begusarai,Farmer,Harvester,1,455215,455215,0,0.0,455215.0,Cash,Delivered
S00913,2024-02-16,2024,2,Q1,Off-Season,C0242,Chapra (Saran),Farmer,Tawa (Plough),1,23384,23384,0,0.0,23384.0,Cash,Delivered
S00914,2023-06-04,2023,6,Q2,Kharif Prep,C0036,Madhubani,Cooperative,Tawa (Plough),2,19894,39788,10,3978.8,35809.2,Bank Transfer,Delivered
S00915,2023-10-30,2023,10,Q4,Rabi Prep,C0176,Gopalganj,Cooperative,Harvester,1,806972,806972,5,40348.6,766623.4,Bank Transfer,Delivered
S00916,2023-12-19,2023,12,Q4,Rabi Peak,C0008,Samastipur,Farmer,Rotavator,2,103335,206670,2,4133.4,202536.6,Cash,Delivered
S00917,2024-10-21,2024,10,Q4,Rabi Prep,C0329,Gopalganj,Dealer,Rotavator,1,120679,120679,2,2413.58,118265.42,UPI,Delivered
S00918,2024-10-26,2024,10,Q4,Rabi Prep,C0309,Chapra (Saran),Farmer,Harvester,2,553439,1106878,0,0.0,1106878.0,UPI,Delivered
S00919,2023-05-10,2023,5,Q2,Off-Season,C0146,Madhubani,Farmer,Zero Till Seed Drill,1,190882,190882,0,0.0,190882.0,UPI,Delivered
S00920,2024-10-12,2024,10,Q4,Rabi Prep,C0010,Gopalganj,Dealer,Rotavator,2,86827,173654,0,0.0,173654.0,Cash,Delivered
S00921,2023-11-08,2023,11,Q4,Rabi Prep,C0058,Samastipur,Cooperative,Threshing Machine,1,88113,88113,0,0.0,88113.0,UPI,Delivered
S00922,2023-12-29,2023,12,Q4,Rabi Peak,C0273,Siwan,Farmer,Rotavator,1,134581,134581,0,0.0,134581.0,Cash,Delivered
S00923,2024-04-09,2024,4,Q2,Off-Season,C0243,Gopalganj,Farmer,Cultivator,1,50472,50472,10,5047.2,45424.8,UPI,Delivered
S00924,2024-10-04,2024,10,Q4,Rabi Prep,C0246,Patna,Farmer,Threshing Machine,1,94029,94029,0,0.0,94029.0,Bank Transfer,Delivered
S00925,2024-08-09,2024,8,Q3,Kharif Peak,C0118,Samastipur,Cooperative,Threshing Machine,1,79750,79750,0,0.0,79750.0,Cash,Delivered
S00926,2024-01-05,2024,1,Q1,Rabi Peak,C0194,Patna,Farmer,Harvester,1,526836,526836,5,26341.8,500494.2,Cash,Delivered
S00927,2023-05-14,2023,5,Q2,Off-Season,C0181,Gopalganj,Farmer,Harvester,1,683918,683918,2,13678.36,670239.64,UPI,Delivered
S00928,2024-02-09,2024,2,Q1,Off-Season,C0116,Vaishali,Farmer,Tawa (Plough),1,37146,37146,0,0.0,37146.0,UPI,Delivered
S00929,2024-05-16,2024,5,Q2,Off-Season,C0334,Gopalganj,Farmer,Threshing Machine,1,82323,82323,0,0.0,82323.0,Cash,Delivered
S00930,2023-05-13,2023,5,Q2,Off-Season,C0042,Siwan,Farmer,Tawa (Plough),1,34816,34816,0,0.0,34816.0,Cash,Delivered
S00931,2023-06-10,2023,6,Q2,Kharif Prep,C0096,Patna,Dealer,Tawa (Plough),2,30102,60204,0,0.0,60204.0,EMI/Finance,Delivered
S00932,2024-01-14,2024,1,Q1,Rabi Peak,C0165,Darbhanga,Dealer,Zero Till Seed Drill,1,125279,125279,0,0.0,125279.0,Cash,Delivered
S00933,2023-10-29,2023,10,Q4,Rabi Prep,C0247,Bhagalpur,Farmer,Zero Till Seed Drill,1,138726,138726,2,2774.52,135951.48,Cash,Delivered
S00934,2023-10-18,2023,10,Q4,Rabi Prep,C0256,Siwan,Dealer,Rotavator,1,138682,138682,0,0.0,138682.0,UPI,Delivered
S00935,2023-02-15,2023,2,Q1,Off-Season,C0217,Gopalganj,Farmer,Harvester,1,750448,750448,0,0.0,750448.0,Cash,Delivered
S00936,2024-09-12,2024,9,Q3,Kharif Peak,C0266,Darbhanga,Farmer,Rotavator,1,94078,94078,0,0.0,94078.0,UPI,Delivered
S00937,2023-11-30,2023,11,Q4,Rabi Prep,C0249,Chapra (Saran),Farmer,Rotavator,1,125944,125944,0,0.0,125944.0,Cash,Delivered
S00938,2024-07-07,2024,7,Q3,Kharif Prep,C0109,Samastipur,Farmer,Rotavator,2,128938,257876,2,5157.52,252718.48,UPI,Delivered
S00939,2024-12-25,2024,12,Q4,Rabi Peak,C0013,West Champaran,Farmer,Rotavator,1,126294,126294,2,2525.88,123768.12,UPI,Delivered
S00940,2024-07-26,2024,7,Q3,Kharif Prep,C0096,Patna,Dealer,Rotavator,1,125547,125547,5,6277.35,119269.65,EMI/Finance,Delivered
S00941,2024-05-02,2024,5,Q2,Off-Season,C0112,Bhagalpur,Farmer,Zero Till Seed Drill,1,122446,122446,8,9795.68,112650.32,Cash,Delivered
S00942,2023-07-30,2023,7,Q3,Kharif Prep,C0183,Muzaffarpur,Dealer,Cultivator,1,72981,72981,5,3649.05,69331.95,UPI,Delivered
S00943,2023-02-16,2023,2,Q1,Off-Season,C0138,Muzaffarpur,Farmer,Zero Till Seed Drill,1,123049,123049,0,0.0,123049.0,Cash,Delivered
S00944,2024-01-27,2024,1,Q1,Rabi Peak,C0305,Bhagalpur,Farmer,Cultivator,2,42513,85026,0,0.0,85026.0,Cash,Delivered
S00945,2023-04-02,2023,4,Q2,Off-Season,C0118,Samastipur,Cooperative,Rotavator,1,111691,111691,0,0.0,111691.0,EMI/Finance,Delivered
S00946,2024-12-31,2024,12,Q4,Rabi Peak,C0178,Muzaffarpur,Farmer,Rotavator,1,110555,110555,0,0.0,110555.0,EMI/Finance,Delivered
S00947,2023-05-04,2023,5,Q2,Off-Season,C0345,Samastipur,Farmer,Rotavator,1,100703,100703,2,2014.06,98688.94,UPI,Delivered
S00948,2024-01-30,2024,1,Q1,Rabi Peak,C0009,Purnia,Farmer,Tawa (Plough),1,26824,26824,0,0.0,26824.0,UPI,Delivered
S00949,2024-02-22,2024,2,Q1,Off-Season,C0076,Darbhanga,Farmer,Threshing Machine,1,56220,56220,8,4497.6,51722.4,Bank Transfer,Delivered
S00950,2024-07-22,2024,7,Q3,Kharif Prep,C0022,Gopalganj,Dealer,Threshing Machine,1,63229,63229,0,0.0,63229.0,Cash,Delivered
S00951,2023-07-28,2023,7,Q3,Kharif Prep,C0312,Samastipur,Farmer,Tawa (Plough),1,22665,22665,10,2266.5,20398.5,Bank Transfer,Delivered
S00952,2024-03-09,2024,3,Q1,Off-Season,C0157,West Champaran,Dealer,Tawa (Plough),1,36191,36191,0,0.0,36191.0,UPI,Delivered
S00953,2023-10-24,2023,10,Q4,Rabi Prep,C0254,Siwan,Farmer,Threshing Machine,1,65969,65969,8,5277.52,60691.479999999996,UPI,Delivered
S00954,2024-11-27,2024,11,Q4,Rabi Prep,C0287,Patna,Farmer,Cultivator,1,58030,58030,0,0.0,58030.0,Bank Transfer,Delivered
S00955,2023-06-15,2023,6,Q2,Kharif Prep,C0229,Purnia,Dealer,Threshing Machine,1,91902,91902,0,0.0,91902.0,Bank Transfer,Delivered
S00956,2024-07-23,2024,7,Q3,Kharif Prep,C0078,Samastipur,Farmer,Tawa (Plough),1,32154,32154,0,0.0,32154.0,Bank Transfer,Delivered
S00957,2023-12-17,2023,12,Q4,Rabi Peak,C0238,Siwan,Farmer,Threshing Machine,1,84669,84669,2,1693.38,82975.62,Cash,Delivered
S00958,2024-09-05,2024,9,Q3,Kharif Peak,C0345,Samastipur,Farmer,Cultivator,1,43763,43763,0,0.0,43763.0,UPI,Delivered
S00959,2024-11-19,2024,11,Q4,Rabi Prep,C0055,Muzaffarpur,Dealer,Rotavator,2,121424,242848,2,4856.96,237991.04,Bank Transfer,Delivered
S00960,2024-10-26,2024,10,Q4,Rabi Prep,C0115,Chapra (Saran),Cooperative,Threshing Machine,1,90300,90300,5,4515.0,85785.0,Bank Transfer,Delivered
S00961,2023-12-28,2023,12,Q4,Rabi Peak,C0014,Gopalganj,Farmer,Tawa (Plough),1,30333,30333,0,0.0,30333.0,Cash,Delivered
S00962,2024-12-14,2024,12,Q4,Rabi Peak,C0264,Madhubani,Farmer,Tawa (Plough),1,22088,22088,8,1767.04,20320.96,UPI,Delivered
S00963,2023-01-21,2023,1,Q1,Rabi Peak,C0107,Gopalganj,Cooperative,Tawa (Plough),2,40300,80600,0,0.0,80600.0,Cash,Delivered
S00964,2023-11-07,2023,11,Q4,Rabi Prep,C0087,Gopalganj,Dealer,Tawa (Plough),1,25246,25246,0,0.0,25246.0,UPI,Delivered
S00965,2024-12-21,2024,12,Q4,Rabi Peak,C0114,Darbhanga,Farmer,Threshing Machine,1,68702,68702,10,6870.2,61831.8,UPI,Delivered
S00966,2023-10-12,2023,10,Q4,Rabi Prep,C0090,Samastipur,Dealer,Zero Till Seed Drill,1,184751,184751,0,0.0,184751.0,Bank Transfer,Delivered
S00967,2024-09-09,2024,9,Q3,Kharif Peak,C0263,Sitamarhi,Farmer,Zero Till Seed Drill,1,128566,128566,2,2571.32,125994.68,Cash,Delivered
S00969,2024-12-10,2024,12,Q4,Rabi Peak,C0188,West Champaran,Farmer,Threshing Machine,1,71575,71575,5,3578.75,67996.25,Cash,Delivered
S00970,2024-11-20,2024,11,Q4,Rabi Prep,C0301,Samastipur,Farmer,Tawa (Plough),1,19699,19699,0,0.0,19699.0,Bank Transfer,Delivered
S00971,2023-05-05,2023,5,Q2,Off-Season,C0131,Gopalganj,Farmer,Threshing Machine,1,85578,85578,0,0.0,85578.0,Cash,Delivered
S00972,2023-02-18,2023,2,Q1,Off-Season,C0171,West Champaran,Cooperative,Cultivator,1,62529,62529,0,0.0,62529.0,UPI,Delivered
S00973,2024-08-08,2024,8,Q3,Kharif Peak,C0105,Siwan,Farmer,Tawa (Plough),1,42164,42164,2,843.28,41320.72,EMI/Finance,Delivered
S00974,2023-07-21,2023,7,Q3,Kharif Prep,C0003,Vaishali,Farmer,Rotavator,1,105368,105368,2,2107.36,103260.64,Cash,Delivered
S00975,2023-01-25,2023,1,Q1,Rabi Peak,C0175,East Champaran,Dealer,Zero Till Seed Drill,2,202090,404180,5,20209.0,383971.0,Cash,Delivered
S00976,2023-12-15,2023,12,Q4,Rabi Peak,C0251,Muzaffarpur,Dealer,Tawa (Plough),1,44923,44923,5,2246.15,42676.85,EMI/Finance,Delivered
S00977,2024-09-26,2024,9,Q3,Kharif Peak,C0050,Gopalganj,Farmer,Harvester,1,500159,500159,2,10003.18,490155.82,Cash,Delivered
S00978,2023-02-04,2023,2,Q1,Off-Season,C0347,Chapra (Saran),Farmer,Cultivator,1,39261,39261,0,0.0,39261.0,Bank Transfer,Delivered
S00979,2024-09-17,2024,9,Q3,Kharif Peak,C0334,Gopalganj,Farmer,Threshing Machine,1,59311,59311,0,0.0,59311.0,Cash,Delivered
S00980,2024-02-16,2024,2,Q1,Off-Season,C0089,Siwan,Farmer,Rotavator,1,134280,134280,5,6714.0,127566.0,Bank Transfer,Delivered
S00981,2024-04-09,2024,4,Q2,Off-Season,C0098,Vaishali,Dealer,Cultivator,1,63056,63056,2,1261.12,61794.88,Cash,Delivered
S00982,2023-01-27,2023,1,Q1,Rabi Peak,C0170,Darbhanga,Dealer,Harvester,1,622068,622068,0,0.0,622068.0,Cash,Delivered
S00983,2024-08-30,2024,8,Q3,Kharif Peak,C0057,Chapra (Saran),Farmer,Tawa (Plough),2,24344,48688,0,0.0,48688.0,UPI,Delivered
S00984,2024-05-07,2024,5,Q2,Off-Season,C0345,Samastipur,Farmer,Threshing Machine,1,84138,84138,0,0.0,84138.0,Cash,Delivered
S00985,2024-08-21,2024,8,Q3,Kharif Peak,C0299,Vaishali,Dealer,Harvester,1,791681,791681,0,0.0,791681.0,EMI/Finance,Delivered
S00986,2023-05-31,2023,5,Q2,Off-Season,C0126,Gopalganj,Dealer,Harvester,1,766318,766318,0,0.0,766318.0,Cash,Delivered
S00987,2024-11-25,2024,11,Q4,Rabi Prep,C0072,Muzaffarpur,Cooperative,Rotavator,1,100557,100557,5,5027.85,95529.15,EMI/Finance,Delivered
S00988,2023-07-20,2023,7,Q3,Kharif Prep,C0319,West Champaran,Farmer,Tawa (Plough),2,38989,77978,5,3898.9,74079.1,Cash,Delivered
S00989,2024-12-12,2024,12,Q4,Rabi Peak,C0030,Darbhanga,Dealer,Threshing Machine,1,85631,85631,0,0.0,85631.0,UPI,Pending
S00990,2024-09-22,2024,9,Q3,Kharif Peak,C0348,Purnia,Farmer,Cultivator,1,56536,56536,0,0.0,56536.0,Bank Transfer,Delivered
S00991,2023-08-13,2023,8,Q3,Kharif Peak,C0328,Gopalganj,Farmer,Tawa (Plough),1,38931,38931,0,0.0,38931.0,UPI,Delivered
S00992,2023-12-06,2023,12,Q4,Rabi Peak,C0186,Darbhanga,Farmer,Tawa (Plough),1,30317,30317,0,0.0,30317.0,EMI/Finance,Delivered
S00993,2023-03-17,2023,3,Q1,Off-Season,C0325,Siwan,Cooperative,Cultivator,1,71352,71352,0,0.0,71352.0,Cash,Delivered
S00994,2024-01-04,2024,1,Q1,Rabi Peak,C0002,Gopalganj,Dealer,Rotavator,1,86945,86945,0,0.0,86945.0,Cash,Delivered
S00995,2023-06-28,2023,6,Q2,Kharif Prep,C0293,Gopalganj,Dealer,Cultivator,1,71340,71340,0,0.0,71340.0,Cash,Delivered
S00996,2023-04-14,2023,4,Q2,Off-Season,C0319,West Champaran,Farmer,Rotavator,1,129397,129397,2,2587.94,126809.06,EMI/Finance,Delivered
S00997,2023-08-04,2023,8,Q3,Kharif Peak,C0015,East Champaran,Cooperative,Cultivator,1,50738,50738,0,0.0,50738.0,Cash,Delivered
S00998,2024-09-30,2024,9,Q3,Kharif Peak,C0340,East Champaran,Farmer,Tawa (Plough),1,41296,41296,0,0.0,41296.0,EMI/Finance,Delivered
S00999,2023-07-16,2023,7,Q3,Kharif Prep,C0035,Chapra (Saran),Farmer,Zero Till Seed Drill,1,211010,211010,2,4220.2,206789.8,EMI/Finance,Delivered
S01000,2023-02-17,2023,2,Q1,Off-Season,C0306,Gopalganj,Dealer,Tawa (Plough),1,37245,37245,0,0.0,37245.0,Bank Transfer,Delivered
S01001,2023-02-24,2023,2,Q1,Off-Season,C0139,Gopalganj,Farmer,Threshing Machine,1,73354,73354,5,3667.7,69686.3,EMI/Finance,Delivered
S01002,2023-08-03,2023,8,Q3,Kharif Peak,C0010,Gopalganj,Dealer,Threshing Machine,1,85845,85845,2,1716.9,84128.1,Cash,Delivered
S01003,2024-10-22,2024,10,Q4,Rabi Prep,C0083,Vaishali,Dealer,Tawa (Plough),1,30263,30263,0,0.0,30263.0,Cash,Delivered
S01004,2024-12-12,2024,12,Q4,Rabi Peak,C0196,Samastipur,Farmer,Zero Till Seed Drill,1,184853,184853,2,3697.06,181155.94,UPI,Delivered
S01005,2024-10-27,2024,10,Q4,Rabi Prep,C0274,Gopalganj,Farmer,Rotavator,2,99386,198772,0,0.0,198772.0,Cash,Delivered
S01006,2024-03-11,2024,3,Q1,Off-Season,C0346,Gopalganj,Farmer,Tawa (Plough),1,36722,36722,5,1836.1,34885.9,Cash,Delivered
S01007,2023-03-28,2023,3,Q1,Off-Season,C0143,Sitamarhi,Farmer,Cultivator,1,69001,69001,2,1380.02,67620.98,UPI,Delivered
S01008,2024-03-12,2024,3,Q1,Off-Season,C0292,Gopalganj,Farmer,Harvester,1,676757,676757,5,33837.85,642919.15,Cash,Delivered
S01009,2023-07-03,2023,7,Q3,Kharif Prep,C0229,Purnia,Dealer,Harvester,1,589263,589263,0,0.0,589263.0,Cash,Delivered
S01010,2024-06-09,2024,6,Q2,Kharif Prep,C0017,Chapra (Saran),Farmer,Zero Till Seed Drill,1,130244,130244,8,10419.52,119824.48,Cash,Delivered
S01011,2023-02-09,2023,2,Q1,Off-Season,C0329,Gopalganj,Dealer,Zero Till Seed Drill,1,163746,163746,0,0.0,163746.0,Cash,Delivered
S01012,2024-11-30,2024,11,Q4,Rabi Prep,C0087,Gopalganj,Dealer,Tawa (Plough),1,24246,24246,10,2424.6,21821.4,EMI/Finance,Delivered
S01014,2024-02-20,2024,2,Q1,Off-Season,C0218,Darbhanga,Farmer,Tawa (Plough),1,42831,42831,0,0.0,42831.0,UPI,Delivered
S01015,2023-06-02,2023,6,Q2,Kharif Prep,C0236,Chapra (Saran),Farmer,Tawa (Plough),1,25457,25457,2,509.14,24947.86,UPI,Delivered
S01016,2024-07-19,2024,7,Q3,Kharif Prep,C0034,Siwan,Farmer,Tawa (Plough),1,41675,41675,0,0.0,41675.0,Cash,Delivered
S01017,2024-03-15,2024,3,Q1,Off-Season,C0333,Samastipur,Farmer,Tawa (Plough),1,40870,40870,0,0.0,40870.0,EMI/Finance,Delivered
S01018,2023-05-23,2023,5,Q2,Off-Season,C0056,Gopalganj,Farmer,Zero Till Seed Drill,1,136822,136822,2,2736.44,134085.56,UPI,Delivered
S01019,2023-12-30,2023,12,Q4,Rabi Peak,C0311,Gopalganj,Farmer,Cultivator,1,62469,62469,5,3123.45,59345.55,Bank Transfer,Delivered
S01020,2023-11-03,2023,11,Q4,Rabi Prep,C0230,Bhagalpur,Cooperative,Cultivator,1,36523,36523,0,0.0,36523.0,Cash,Pending
S01021,2023-12-05,2023,12,Q4,Rabi Peak,C0256,Siwan,Dealer,Zero Till Seed Drill,2,199036,398072,2,7961.44,390110.56,UPI,Delivered
S01022,2024-02-05,2024,2,Q1,Off-Season,C0274,Gopalganj,Farmer,Rotavator,1,110325,110325,0,0.0,110325.0,UPI,Delivered
S01023,2023-11-08,2023,11,Q4,Rabi Prep,C0292,Gopalganj,Farmer,Rotavator,1,91836,91836,0,0.0,91836.0,Bank Transfer,Delivered
S01024,2023-01-28,2023,1,Q1,Rabi Peak,C0049,Muzaffarpur,Farmer,Rotavator,2,89554,179108,0,0.0,179108.0,Cash,Delivered
S01025,2024-06-20,2024,6,Q2,Kharif Prep,C0104,Bhagalpur,Dealer,Rotavator,1,88765,88765,0,0.0,88765.0,Cash,Delivered
S01026,2024-02-05,2024,2,Q1,Off-Season,C0029,Muzaffarpur,Dealer,Rotavator,1,92257,92257,0,0.0,92257.0,Bank Transfer,Delivered
S01027,2023-07-31,2023,7,Q3,Kharif Prep,C0193,Gopalganj,Farmer,Rotavator,1,98479,98479,5,4923.95,93555.05,Bank Transfer,Delivered
S01028,2024-08-11,2024,8,Q3,Kharif Peak,C0007,West Champaran,Farmer,Tawa (Plough),1,37250,37250,2,745.0,36505.0,UPI,Delivered
S01029,2023-05-27,2023,5,Q2,Off-Season,C0115,Chapra (Saran),Cooperative,Harvester,1,659315,659315,0,0.0,659315.0,Cash,Delivered
S01030,2024-05-17,2024,5,Q2,Off-Season,C0260,Chapra (Saran),Cooperative,Harvester,1,752059,752059,0,0.0,752059.0,UPI,Delivered
S01031,2023-12-22,2023,12,Q4,Rabi Peak,C0019,Darbhanga,Farmer,Threshing Machine,1,74493,74493,5,3724.65,70768.35,Bank Transfer,Delivered
S01032,2023-07-03,2023,7,Q3,Kharif Prep,C0325,Siwan,Cooperative,Tawa (Plough),1,42026,42026,0,0.0,42026.0,Bank Transfer,Delivered
S01033,2023-04-08,2023,4,Q2,Off-Season,C0245,Gopalganj,Farmer,Cultivator,1,37861,37861,5,1893.05,35967.95,Cash,Delivered
S01034,2023-10-26,2023,10,Q4,Rabi Prep,C0040,Begusarai,Farmer,Threshing Machine,1,59374,59374,2,1187.48,58186.52,Cash,Delivered
S01035,2024-07-20,2024,7,Q3,Kharif Prep,C0118,Samastipur,Cooperative,Rotavator,1,109165,109165,0,0.0,109165.0,Bank Transfer,Delivered
S01036,2024-04-06,2024,4,Q2,Off-Season,C0129,Gopalganj,Farmer,Rotavator,1,98590,98590,0,0.0,98590.0,Cash,Delivered
S01037,2024-04-17,2024,4,Q2,Off-Season,C0105,Siwan,Farmer,Cultivator,1,61171,61171,0,0.0,61171.0,Cash,Delivered
S01038,2023-05-20,2023,5,Q2,Off-Season,C0324,East Champaran,Dealer,Cultivator,1,65424,65424,0,0.0,65424.0,UPI,Delivered
S01039,2024-03-24,2024,3,Q1,Off-Season,C0201,Sitamarhi,Farmer,Rotavator,1,138767,138767,0,0.0,138767.0,Bank Transfer,Delivered
S01040,2023-07-01,2023,7,Q3,Kharif Prep,C0111,Muzaffarpur,Farmer,Cultivator,1,70039,70039,0,0.0,70039.0,Bank Transfer,Delivered
S01041,2023-10-07,2023,10,Q4,Rabi Prep,C0333,Samastipur,Farmer,Rotavator,1,108467,108467,2,2169.34,106297.66,EMI/Finance,Delivered
S01042,2024-03-28,2024,3,Q1,Off-Season,C0255,Sitamarhi,Farmer,Threshing Machine,1,89267,89267,2,1785.34,87481.66,EMI/Finance,Delivered
S01043,2023-11-12,2023,11,Q4,Rabi Prep,C0084,Gopalganj,Dealer,Harvester,1,763631,763631,5,38181.55,725449.45,Bank Transfer,Delivered
S01044,2024-01-19,2024,1,Q1,Rabi Peak,C0021,Patna,Farmer,Tawa (Plough),1,24553,24553,0,0.0,24553.0,EMI/Finance,Delivered
S01045,2023-07-16,2023,7,Q3,Kharif Prep,C0180,Vaishali,Farmer,Threshing Machine,1,59140,59140,5,2957.0,56183.0,Bank Transfer,Delivered
S01046,2023-06-21,2023,6,Q2,Kharif Prep,C0091,Siwan,Cooperative,Threshing Machine,1,57884,57884,0,0.0,57884.0,Cash,Delivered
S01047,2023-07-14,2023,7,Q3,Kharif Prep,C0061,Gopalganj,Farmer,Threshing Machine,1,90501,90501,0,0.0,90501.0,Cash,Delivered
S01048,2023-11-28,2023,11,Q4,Rabi Prep,C0026,Gopalganj,Dealer,Rotavator,1,111354,111354,0,0.0,111354.0,Cash,Delivered
S01049,2024-11-04,2024,11,Q4,Rabi Prep,C0094,Madhubani,Farmer,Tawa (Plough),1,39297,39297,0,0.0,39297.0,EMI/Finance,Delivered
S01050,2024-09-05,2024,9,Q3,Kharif Peak,C0101,Madhubani,Cooperative,Zero Till Seed Drill,1,133344,133344,5,6667.2,126676.8,EMI/Finance,Delivered
